ticker,year,statement_date,revenue,net_income,total_debt,equity,current_assets,current_liabilities,profit_margin,roe,debt_to_equity,current_ratio,sector,return_1m,return_1y,return_long_term,sector_encoded,revenue_growth,net_income_growth,debt_growth,equity_growth,label_long_term_custom,label_1y_custom,label_1m_custom
PLD,2025,2025-12-31,8790127000.0,3328231000.0,35680534000.0,53193178000.0,2435901000.0,2681055000.0,0.3786328684443353,0.0625687564672296,0.6707727445801415,0.908560622590734,Real Estate,0.0158231967965031,,,8,0.0717562771211994,-0.1081038204433177,0.1329107292406741,-0.0140490085677155,,,Hold
PLNT,2022,2022-12-31,936772000.0,99402000.0,2340724000.0,-199012000.0,555531000.0,244530000.0,0.1061111988829725,-0.4994774184471288,-11.761722911181236,2.271831677094835,Consumer Cyclical,0.0831733828929941,-0.0664107785037932,-0.3508637421403326,2,,,,,Sell,Hold,Buy
PLNT,2023,2023-12-31,1071326000.0,138313000.0,2365213000.0,-115649000.0,471817000.0,251329000.0,0.1291044929367905,-1.1959722954802896,-20.45165111674117,1.877288335210024,Consumer Cyclical,-0.0712718888910848,0.355126151140859,,2,0.1436358046568429,0.3914508762399147,0.0104621476090303,-0.41888428838462,,Buy,Hold
PLNT,2024,2024-12-31,1181654000.0,172042000.0,2575853000.0,-215380000.0,588019000.0,282495000.0,0.1455942263979134,-0.7987835453616863,-11.959573776580926,2.081520026903131,Consumer Cyclical,0.0939617746278307,0.0970971802107385,,2,0.1029826588732094,0.2438599408587769,0.0890575182869364,0.8623593805393908,,Hold,Buy
PLNT,2025,2025-12-31,1324144000.0,219104000.0,2901374000.0,-482777000.0,658386000.0,312490000.0,0.1654684082697954,-0.453841007338792,-6.009760199843821,2.106902620883868,Consumer Cyclical,-0.1584770189725533,,,2,0.1205852136073672,0.2735494821032074,0.1263740593892586,1.241512675271613,,,Sell
PLOW,2022,2022-12-31,616068000.0,38609000.0,226534000.0,237102000.0,252921000.0,100431000.0,0.0626700299317607,0.1628370912096903,0.9554284653862052,2.5183558861307764,Consumer Cyclical,0.1132233991057548,-0.171703328790188,0.4164307571876103,2,,,,,Hold,Sell,Buy
PLOW,2023,2023-12-31,568178000.0,23723000.0,256704000.0,231565000.0,262238000.0,118517000.0,0.041752760578551,0.1024463973398397,1.1085613110789627,2.2126614747251447,Consumer Cyclical,-0.1309607147217354,-0.1433315566593231,,2,-0.0777349253653817,-0.3855577715040534,0.1331808911686545,-0.0233528186181474,,Hold,Sell
PLOW,2024,2024-12-31,568504000.0,56151000.0,221470000.0,264215000.0,238225000.0,70192000.0,0.0987697535989192,0.2125201067312605,0.8382188747800087,3.393905288351949,Consumer Cyclical,0.0939484590671476,0.4383237150119862,,2,0.000573763855693,1.3669434725793534,-0.1372553602592869,0.1409971282361324,,Buy,Buy
PLOW,2025,2025-12-31,656053000.0,46897000.0,219050000.0,281446000.0,266033000.0,95847000.0,0.0714835539201863,0.166628767152491,0.7783020543905402,2.775600696944088,Consumer Cyclical,0.1794792741431379,,,2,0.1539989164544137,-0.1648056134352015,-0.0109269878538853,0.0652158280188481,,,Buy
PLPC,2022,2022-12-31,637021000.0,54395000.0,98165000.0,358637000.0,328170000.0,115335000.0,0.0853896496347844,0.1516714672496145,0.2737168780689109,2.8453635063077125,Industrials,0.101339364923292,0.664302022439195,3.734782630159247,7,,,,,Buy,Buy,Buy
PLPC,2023,2023-12-31,669679000.0,63332000.0,71813000.0,416164000.0,324815000.0,111317000.0,0.0945706823717034,0.1521803904230063,0.1725593756307609,2.9179280792691142,Industrials,-0.0789694265481418,-0.0326707187460414,,7,0.0512667557270483,0.1642981891717989,-0.268445983802781,0.1604045316015916,,Hold,Hold
PLPC,2024,2024-12-31,593714000.0,37094000.0,36695000.0,422315000.0,315793000.0,108413000.0,0.0624778933964838,0.0878349099605744,0.0868901175662716,2.912870227740216,Industrials,0.1791037220137094,0.6261385833346561,,7,-0.1134349442046114,-0.4142929324827891,-0.4890200938548731,0.0147802308705222,,Buy,Buy
PLPC,2025,2025-12-31,669338000.0,35283000.0,47144000.0,475518000.0,363461000.0,114710000.0,0.0527132778954728,0.074199083946349,0.0991424089098625,3.168520617208613,Industrials,0.2593872658835924,,,7,0.1273744597567179,-0.0488219118994985,0.2847526911023299,0.1259794229425903,,,Buy
PLRX,2022,2022-12-31,9685000.0,-123321000.0,15815000.0,313342000.0,340311000.0,23913000.0,-12.733195663397003,-0.3935667736849831,0.0504720082210492,14.231213147660268,Healthcare,0.8442105745014391,-0.0547368902909128,-0.9394736854653608,6,,,,,Sell,Hold,Buy
PLRX,2023,2023-12-31,1580000.0,-161336000.0,11372000.0,473576000.0,505502000.0,28524000.0,-102.11139240506328,-0.3406760477726911,0.0240130412014122,17.721988500911515,Healthcare,-0.0022271163818316,-0.2667037445631003,,6,-0.8368611254517295,0.3082605557853082,-0.2809358204236484,0.5113709620797722,,Sell,Hold
PLSE,2022,2022-12-31,700000.0,-58505000.0,75957000.0,-2248000.0,62147000.0,5981000.0,-83.57857142857142,26.02535587188612,-33.788701067615655,10.39073733489383,Healthcare,0.1381818597966974,3.007272893732244,8.03272732821378,6,,,,,Buy,Buy,Buy
PLSE,2025,2025-12-31,350000.0,-72781000.0,7530000.0,80656000.0,83421000.0,7923000.0,-207.94571428571427,-0.90236312239635,0.0933594524895854,10.528966300643695,Healthcare,-0.0014566281686924,,,6,-0.5,0.2440133321938296,-0.9008649630712112,-10.0,,,Hold
PLTK,2022,2022-12-31,2615500000.0,275300000.0,2531600000.0,-568600000.0,1024900000.0,461800000.0,0.1052571210093672,-0.4841716496658459,-4.4523390784382695,2.219359029883066,Communication Services,0.2155273409350151,-0.0243335016533451,-0.5884451207271425,1,,,,,Sell,Hold,Buy
PLTK,2023,2023-12-31,2567000000.0,235000000.0,2524100000.0,-221500000.0,1351100000.0,539600000.0,0.0915465523957927,-1.0609480812641083,-11.39548532731377,2.503891771682728,Communication Services,-0.1425178537312651,-0.1306110796506141,,1,-0.0185432995603135,-0.146385760988013,-0.0029625533259598,-0.6104467112205416,,Hold,Sell
PLTK,2024,2024-12-31,2549300000.0,162200000.0,2499000000.0,-131100000.0,872800000.0,558900000.0,0.0636253089083277,-1.2372234935163997,-19.06178489702517,1.56163893361961,Communication Services,0.0331412995640326,-0.3716385556718155,,1,-0.0068952084144916,-0.3097872340425531,-0.0099441385048135,-0.4081264108352144,,Sell,Hold
PLTK,2025,2025-12-31,2755400000.0,-206400000.0,2532000000.0,-411400000.0,1063900000.0,967900000.0,-0.0749074544530739,0.5017015070491007,-6.154594069032572,1.0991837999793368,Communication Services,-0.0911392732072266,,,1,0.0808457223551564,-2.2725030826140564,0.0132052821128452,2.1380625476735315,,,Sell
PLTR,2022,2022-12-31,1905871000.0,-373705000.0,249404000.0,2565326000.0,3041577000.0,587941000.0,-0.1960809519636953,-0.145675442419404,0.0972211718900443,5.173269086523988,Technology,0.2175274448146793,1.5946792285028335,20.35680814900542,9,,,,,Buy,Buy,Buy
PLTR,2023,2023-12-31,2225012000.0,209825000.0,229392000.0,3475561000.0,4138618000.0,746018000.0,0.0943028621868106,0.060371548650707,0.0660014311358655,5.547611451734409,Technology,-0.0295536654627822,3.561519758831985,,9,0.1674515221649313,-1.5614722842884097,-0.0802392904684768,0.3548223500638905,,Buy,Hold
PLTR,2024,2024-12-31,2865507000.0,462190000.0,239219000.0,5003275000.0,5934289000.0,996018000.0,0.1612943189460015,0.0923774927422538,0.0478124828237504,5.958013810995384,Technology,0.0907047581578688,1.350257919544839,,9,0.2878613688375613,1.2027403788871678,0.0428393317988422,0.4395589661640235,,Buy,Buy
PLTR,2025,2025-12-31,4475446000.0,1625033000.0,229338000.0,7387268000.0,8358174000.0,1175581000.0,0.3630996776634105,0.2199775343198595,0.0310450358644088,7.109823993412619,Technology,-0.1687201434214574,,,9,0.5618339093221549,2.5159414959215907,-0.0413052474928831,0.4764865013416213,,,Sell
PLUG,2022,2022-12-31,701440000.0,-724008000.0,898728000.0,4060214000.0,3305298000.0,635275000.0,-1.0321738138686132,-0.1783176945845711,0.22134990914272,5.202940458856401,Industrials,0.3973727447717038,-0.6231527062739554,-0.7380952399594853,7,,,,,Sell,Sell,Buy
PLUG,2023,2023-12-31,891340000.0,-1368833000.0,968850000.0,2898125000.0,1786965000.0,964800000.0,-1.5357024255615142,-0.4723167565236144,0.3343023506577529,1.8521610696517408,Industrials,-0.0305011631086374,-0.5359477029123841,,7,0.2707287864963503,0.8906324239511165,0.0780236066974657,-0.2862137315914875,,Sell,Hold
PLUG,2024,2024-12-31,628814000.0,-2104701000.0,1078636000.0,1734137000.0,1477484000.0,748489000.0,-3.3470962796629844,-1.213687845885302,0.6220016065628032,1.973955529072572,Industrials,-0.1267606035817856,-0.0751174071521988,,7,-0.2945295846702717,0.5375878576860726,0.1133157867574961,-0.4016348501186112,,Hold,Sell
PLUG,2025,2025-12-31,709919000.0,-1631594000.0,997172000.0,978069000.0,1410268000.0,610588000.0,-2.2982819166693664,-1.6681788299189526,1.0195313418582943,2.3096883659685417,Industrials,0.0558375093900006,,,7,0.12898090691365,-0.22478584844118,-0.0755250149262587,-0.4359909280523972,,,Buy
PLUR,2022,2022-06-30,234000.0,-41242000.0,28802000.0,30039000.0,57747000.0,6829000.0,-176.24786324786325,-1.3729485002829656,0.9588202004061388,8.456142919900424,Healthcare,-0.1219511982374858,-0.3495934963289354,-0.7652439118944507,6,,,,,Sell,Sell,Sell
PLUR,2023,2023-06-30,287000.0,-28321000.0,29905000.0,13355000.0,41409000.0,5621000.0,-98.6794425087108,-2.120628977910895,2.239236241108199,7.366838640811244,Healthcare,-0.0750000018626451,-0.0999999776482585,,6,0.2264957264957265,-0.3132971242907715,0.0382959516700229,-0.5554112986450948,,Hold,Hold
PLUR,2024,2024-06-30,326000.0,-20888000.0,29612000.0,96000.0,31107000.0,4454000.0,-64.07361963190183,-217.5833333333333,308.4583333333333,6.984059272563988,Healthcare,0.0260415994044833,-0.1406250672621832,,6,0.1358885017421602,-0.2624554217718301,-0.0097976926935294,-0.9928116810183452,,Hold,Hold
PLUR,2025,2025-06-30,1336000.0,-22583000.0,34050000.0,-6842000.0,22095000.0,32328000.0,-16.903443113772454,3.3006430868167205,-4.976615024846536,0.6834632516703786,Healthcare,0.056565701130788,,,6,3.0981595092024543,0.0811470700880887,0.1498716736458192,-10.0,,,Buy
PLUS,2023,2023-03-31,2067718000.0,119356000.0,174953000.0,782265000.0,1095130000.0,561326000.0,0.0577235387030533,0.1525774513751733,0.2236492748620991,1.9509696682498228,Technology,-0.0854405660341801,0.5658644163832559,,9,,,,,,Buy,Sell
PLUS,2024,2024-03-31,2178249000.0,117982000.0,141293000.0,901779000.0,1273529000.0,656990000.0,0.0541636883570243,0.1308324988716747,0.1566825131212858,1.938429808672887,Technology,0.0011721095494684,-0.2052350582609753,,9,0.0534555485806091,-0.0115117798853848,-0.1923945288163107,0.1527794289658874,,Sell,Hold
PLUS,2025,2025-03-31,2000168000.0,104576000.0,89527000.0,970658000.0,1358074000.0,799132000.0,0.0522836081769131,0.1077372256757787,0.0922333097754306,1.6994363884815025,Technology,0.0217927106217838,0.2446375214279256,,9,-0.081754197981957,-0.1136275025003814,-0.3663734226040922,0.0763812419672669,,Buy,Hold
PLXS,2022,2022-09-30,3811368000.0,138243000.0,495375000.0,1095731000.0,2816122000.0,2006189000.0,0.0362712285982355,0.1261650897893735,0.4520954504344588,1.4037171971334703,Technology,0.1238008710545155,0.0656692571987818,2.223960900136137,9,,,,,Buy,Hold,Buy
PLXS,2023,2023-09-30,4210305000.0,139094000.0,469610000.0,1214382000.0,2672223000.0,1812667000.0,0.033036561484263,0.1145389177375817,0.3867069834697813,1.474194101839996,Technology,0.0415818774443334,0.4651163893560336,,9,0.1046702916118307,0.0061558270581512,-0.0520111026999747,0.1082847888761018,,Buy,Hold
PLXS,2024,2024-09-30,3960827000.0,111815000.0,279593000.0,1324825000.0,2477150000.0,1643294000.0,0.0282302155585184,0.084399826392165,0.2110414583058139,1.5074295895926109,Technology,0.072196581321551,0.0583717016724395,,9,-0.0592541395457099,-0.19611917120796,-0.4046272438832222,0.0909458473528099,,Hold,Buy
PLXS,2025,2025-09-30,4032966000.0,172885000.0,167202000.0,1454588000.0,2398793000.0,1518683000.0,0.0428679537590944,0.1188549609923909,0.1149480127706264,1.5795218620344074,Technology,-0.0249498966717722,,,9,0.0182131155942937,0.5461700129678486,-0.4019807362845279,0.0979472760553281,,,Hold
PM,2022,2022-12-31,31762000000.0,9048000000.0,43123000000.0,-8957000000.0,19619000000.0,27336000000.0,0.2848687110383477,-1.0101596516690856,-4.814446801384392,0.7176982733391865,Consumer Defensive,0.0290226148013512,-0.0039883535853443,1.0129340833481548,3,,,,,Buy,Hold,Hold
PM,2023,2023-12-31,35174000000.0,7813000000.0,47909000000.0,-11225000000.0,19755000000.0,26383000000.0,0.2221242963552624,-0.6960356347438753,-4.268062360801782,0.7487776219535307,Consumer Defensive,-0.0492884908804258,0.3225486114261482,,3,0.10742396574523,-0.1364942528735632,0.1109848572687428,0.2532097800602879,,Buy,Hold
PM,2024,2024-12-31,37878000000.0,7057000000.0,45695000000.0,-11750000000.0,20170000000.0,22915000000.0,0.1863086752204446,-0.6005957446808511,-3.888936170212766,0.8802094697796203,Consumer Defensive,0.0818445472296371,0.379867703630333,,3,0.0768749644623869,-0.0967618072443363,-0.0462126114091298,0.0467706013363029,,Buy,Buy
PM,2025,2025-12-31,40648000000.0,11348000000.0,48835000000.0,-9994000000.0,24363000000.0,25427000000.0,0.279177327297776,-1.135481288773264,-4.886431859115469,0.9581547174263578,Consumer Defensive,0.1218204495360143,,,3,0.0731295210940388,0.6080487459260309,0.0687164897691212,-0.1494468085106383,,,Buy
PMTS,2022,2022-12-31,475745000.0,36540000.0,291219000.0,-82077000.0,167570000.0,68012000.0,0.0768058518744285,-0.4451917102233269,-3.5481194488102634,2.4638299123684058,Financial Services,-0.0247603906062981,-0.4787007665652156,-0.5463258708066896,5,,,,,Sell,Sell,Hold
PMTS,2023,2023-12-31,444547000.0,23985000.0,272315000.0,-51936000.0,165378000.0,49445000.0,0.0539538001606129,-0.4618183918669131,-5.243280191004313,3.34468601476388,Financial Services,-0.0679264519350578,0.5265576867270453,,5,-0.0655771474214127,-0.3435960591133005,-0.064913347000024,-0.3672283343689462,,Buy,Hold
PMTS,2024,2024-12-31,480601000.0,19521000.0,289470000.0,-35621000.0,203042000.0,75587000.0,0.0406178930131231,-0.5480194267426518,-8.126386120546869,2.686202653895512,Financial Services,-0.0374706910255958,-0.5088658211796488,,5,0.0811027855322383,-0.1861163227016885,0.0629968969759287,-0.31413662969809,,Sell,Hold
PMTS,2025,2025-12-31,543534000.0,14950000.0,299125000.0,-17333000.0,204944000.0,84097000.0,0.0275051790688347,-0.8625165868574396,-17.25754341429643,2.4369953743890984,Financial Services,-0.0885558694625174,,,5,0.1309464607855581,-0.2341580861636186,0.0333540608698657,-0.5134050138962971,,,Sell
PNRG,2022,2022-12-31,137096000.0,48664000.0,11000000.0,140353000.0,72165000.0,40957000.0,0.354962945673105,0.3467257557729439,0.0783738145960542,1.7619698708401494,Energy,0.0556068260020115,0.1745500369191223,1.1908167192881884,4,,,,,Buy,Buy,Buy
PNRG,2023,2023-12-31,123125000.0,28103000.0,3898000.0,160950000.0,31776000.0,64809000.0,0.2282477157360406,0.1746070208139173,0.0242187014600807,0.4903022728324769,Energy,-0.0551026494929723,1.156860834924508,,4,-0.1019066931201494,-0.4225094525727437,-0.6456363636363636,0.1467514053849936,,Buy,Hold
PNRG,2024,2024-12-31,233894000.0,55404000.0,8395000.0,202925000.0,28270000.0,49655000.0,0.2368765338144629,0.2730269804114821,0.0413699642725144,0.5693283657234921,Energy,-0.0076961722737395,-0.2212760014036502,,4,0.8996467005076143,0.9714621214816924,1.1536685479733195,0.2607952780366573,,Sell,Hold
PNRG,2025,2025-12-31,185909000.0,26312000.0,3875000.0,215685000.0,27707000.0,37425000.0,0.1415316095509093,0.1219927208660778,0.0179660152537265,0.7403340013360054,Energy,0.024561385662235,,,4,-0.2051570369483611,-0.5250884412677785,-0.5384157236450269,0.0628803745226069,,,Hold
PNTG,2022,2022-12-31,473241000.0,6643000.0,326567000.0,121012000.0,73822000.0,70247000.0,0.0140372452936241,0.0548953822761379,2.698633193402307,1.0508918530328697,Healthcare,0.2003710483225372,0.3172541893330198,1.910946190915872,6,,,,,Buy,Buy,Buy
PNTG,2023,2023-12-31,544891000.0,13379000.0,329632000.0,140339000.0,80077000.0,71549000.0,0.024553534560123,0.0953334425925793,2.348826769465366,1.1191910438999846,Healthcare,0.0570422838377923,0.8676056911254357,,6,0.1514027736396466,1.013999698931206,0.0093855166014937,0.1597114335768352,,Buy,Buy
PNTG,2024,2024-12-31,695240000.0,22559000.0,273091000.0,293283000.0,122856000.0,101700000.0,0.0324477878142799,0.0769188803987957,0.9311518226422943,1.208023598820059,Healthcare,-0.0018854126525681,0.0614630140509451,,6,0.2759249097525926,0.6861499364675985,-0.1715276429472866,1.089818225867364,,Hold,Hold
PNTG,2025,2025-12-31,947705000.0,29578000.0,453161000.0,332603000.0,167406000.0,147264000.0,0.0312101339551864,0.0889288430952216,1.3624681677555524,1.1367747718383312,Healthcare,0.0024866677006325,,,6,0.3631335941545366,0.3111396781772242,0.6593772771713458,0.1340684594742962,,,Hold
PNW,2022,2022-12-31,4324385000.0,483602000.0,8877148000.0,6048647000.0,1750554000.0,1762141000.0,0.1118313933657618,0.07995209507184,1.467625404491285,0.993424476247928,Utilities,0.0107413659096471,0.0260851912971373,0.5751586544616225,11,,,,,Buy,Hold,Hold
PNW,2023,2023-12-31,4695991000.0,501557000.0,10303194000.0,6177664000.0,1926967000.0,2889347000.0,0.106805358017083,0.0811887794480243,1.6678139180117275,0.6669212801369998,Utilities,-0.0469622289541056,0.2114509775626627,,11,0.0859326817570591,0.0371276380163854,0.1606423594604933,0.0213298941068968,,Buy,Hold
PNW,2024,2024-12-31,5124915000.0,608806000.0,11048342000.0,6754311000.0,1689404000.0,2843797000.0,0.1187933848658953,0.0901359146773075,1.635746710508296,0.5940663134534567,Utilities,0.0258346076193346,0.0892145915442895,,11,0.0913383351884618,0.2138321267572778,0.0723220391657188,0.0933438594264757,,Hold,Hold
PNW,2025,2025-12-31,5339939000.0,616531000.0,14299632000.0,7046458000.0,1703709000.0,3161026000.0,0.1154565623315172,0.0874951642371245,2.029336157258016,0.5389734219206043,Utilities,0.0439759827967843,,,11,0.0419565983045573,0.0126887711356327,0.2942785442376783,0.0432534125242383,,,Hold
POCI,2022,2022-06-30,15678248.0,-928416.0,2998976.0,8971495.0,6505216.0,4586641.0,-0.0592168206549609,-0.1034850936215201,0.3342782891814574,1.4182963087802165,Healthcare,0.0050251609485209,0.0301508059466787,-0.0586264517475523,6,,,,,Hold,Hold,Hold
POCI,2023,2023-06-30,21044467.0,-144613.0,3159367.0,12046592.0,9859156.0,5259620.0,-0.0068717824975087,-0.0120044739624285,0.2622623062190535,1.874499678684012,Healthcare,0.0113820640225594,0.0130081174740656,,6,0.3422715982040851,-0.8442368507220901,0.0534819218293176,0.3427630511971526,,Hold,Hold
POCI,2024,2024-06-30,19104350.0,-2951377.0,3434461.0,10067788.0,7118233.0,4906816.0,-0.1544871717697802,-0.2931504914485684,0.3411336233937385,1.4506826830270385,Healthcare,0.003210269801811,-0.2134831331676062,,6,-0.0921913109037163,10.0,0.0870725053467988,-0.1642625565803175,,Sell,Hold
POCI,2025,2025-06-30,19091269.0,-5780246.0,2036420.0,12258834.0,10057967.0,6151294.0,-0.3027690825581055,-0.4715167853647418,0.1661185721252119,1.6350977534157851,Healthcare,-0.0408163841244369,,,6,-0.00068471316742,0.9584912398517708,-0.4070627094033096,0.2176293342688582,,,Hold
PODC,2023,2023-03-31,34645000.0,-6967000.0,7155000.0,7119000.0,11444000.0,21108000.0,-0.2010968393707605,-0.9786486866132884,1.0050568900126422,0.5421641083949214,Communication Services,0.0,-0.535307511640964,,1,,,,,,Sell,Hold
PODD,2022,2022-12-31,1305300000.0,4600000.0,1401800000.0,476400000.0,1314000000.0,364700000.0,0.0035240940779897,0.0096557514693534,2.9424853064651555,3.6029613380860974,Healthcare,0.0032823605886552,-0.269816338274315,-0.4709477200797093,6,,,,,Sell,Sell,Hold
PODD,2023,2023-12-31,1697100000.0,206300000.0,1415800000.0,732700000.0,1582900000.0,451200000.0,0.1215603087620057,0.2815613484372867,1.932305172649106,3.508200354609929,Healthcare,-0.0872268444355842,0.2484816917517383,,6,0.3001608825557342,10.0,0.0099871593665288,0.5379932829554996,,Buy,Sell
PODD,2024,2024-12-31,2071600000.0,418300000.0,1379900000.0,1211600000.0,1891300000.0,528400000.0,0.2019212203128016,0.3452459557609772,1.138907230108947,3.5792959878879635,Healthcare,0.066304045171672,0.0887500756890155,,6,0.2206705556537622,1.0276296655356276,-0.0253566887978528,0.6536099358536918,,Hold,Buy
PODD,2025,2025-12-31,2708100000.0,247100000.0,949200000.0,1515300000.0,1914000000.0,680100000.0,0.0912447841660204,0.1630700191381244,0.6264106117600475,2.8142920158800178,Healthcare,-0.097171390606976,,,6,0.3072504344468043,-0.4092756394931867,-0.3121240669613739,0.2506602839220864,,,Sell
POLA,2022,2022-12-31,16056000.0,-5584000.0,2420000.0,18181000.0,23317000.0,5950000.0,-0.3477827603388141,-0.307133821021946,0.1331059897695396,3.918823529411765,Industrials,0.3515624559284855,-0.687500006652304,-0.7979910786748312,7,,,,,Sell,Sell,Buy
POLA,2023,2023-12-31,15293000.0,-6548000.0,7539000.0,13189000.0,21989000.0,10214000.0,-0.4281697508664094,-0.4964743346728334,0.5716127075593297,2.152829449774819,Industrials,-0.0499999531677783,0.1428571793497831,,7,-0.0475211758844046,0.1726361031518624,2.115289256198347,-0.274572355756009,,Hold,Hold
POLA,2024,2024-12-31,13970000.0,-4677000.0,6919000.0,8512000.0,15597000.0,8560000.0,-0.3347888332140301,-0.5494595864661654,0.8128524436090225,1.8220794392523365,Industrials,-0.1062500461004667,-0.4781250211875882,,7,-0.0865101680507421,-0.2857361026267563,-0.082239023743202,-0.3546136932292061,,Sell,Sell
POLA,2025,2025-12-31,6304000.0,-9133000.0,5561000.0,144000.0,10031000.0,10293000.0,-1.44876269035533,-63.42361111111112,38.61805555555556,0.9745458078305644,Industrials,-0.1197604392898124,,,7,-0.5487473156764495,0.9527474877057942,-0.196271137447608,-0.9830827067669172,,,Sell
POOL,2022,2022-12-31,6179727000.0,748462000.0,1660825000.0,1235194000.0,2018991000.0,675714000.0,0.1211157062439813,0.6059469200789511,1.3445863564751772,2.9879372042017778,Industrials,0.2818200452669002,0.3062354120969109,-0.3646636908049774,7,,,,,Sell,Buy,Buy
POOL,2023,2023-12-31,5541595000.0,523229000.0,1364484000.0,1312787000.0,1815360000.0,770766000.0,0.0944184842089687,0.3985635141115809,1.039379579474812,2.355267357408085,Industrials,-0.0435399012061226,-0.110340282548061,,7,-0.1032621667591464,-0.3009277692120642,-0.1784299971399756,0.0628184722399882,,Hold,Hold
POOL,2024,2024-12-31,5310953000.0,434325000.0,1271923000.0,1273465000.0,1729114000.0,844186000.0,0.0817791081939531,0.3410576655031744,0.998789130443318,2.048261875937293,Industrials,0.0097083439828957,-0.3180579421025242,,7,-0.0416201472680699,-0.1699141293773854,-0.0678358998713066,-0.0299530693097966,,Sell,Hold
POOL,2025,2025-12-31,5289396000.0,406404000.0,1535031000.0,1185229000.0,1969864000.0,880285000.0,0.0768337254385945,0.3428906987594802,1.2951345267454644,2.237757090033341,Industrials,0.1086339282641925,,,7,-0.0040589702074185,-0.064285960973925,0.2068584340404253,-0.0692881233485018,,,Buy
POR,2022,2022-12-31,2647000000.0,233000000.0,3960000000.0,2779000000.0,1210000000.0,1496000000.0,0.0880241783150736,0.0838431090320259,1.4249730118747752,0.8088235294117647,Utilities,-0.0255989171148199,-0.0551378733653444,0.1835887500703497,11,,,,,Hold,Hold,Hold
POR,2023,2023-12-31,2923000000.0,228000000.0,4440000000.0,3319000000.0,935000000.0,1112000000.0,0.0780020526855969,0.0686953901777643,1.3377523350406748,0.8408273381294964,Utilities,-0.0746099558212535,0.0318009914212461,,11,0.1042689837551946,-0.0214592274678111,0.1212121212121211,0.1943145016192875,,Hold,Hold
POR,2024,2024-12-31,3440000000.0,313000000.0,4827000000.0,3794000000.0,1025000000.0,1119000000.0,0.0909883720930232,0.0824986821296784,1.2722720084343702,0.9159964253798034,Utilities,-0.0568546262976692,0.1537041747340261,,11,0.1768730756072527,0.3728070175438596,0.0871621621621621,0.1431153962036757,,Buy,Hold
POR,2025,2025-12-31,3576000000.0,306000000.0,4952000000.0,4133000000.0,1072000000.0,993000000.0,0.0855704697986577,0.0740382288894265,1.1981611420275828,1.0795568982880162,Utilities,0.0441758672114494,,,11,0.0395348837209301,-0.0223642172523961,0.0258960016573441,0.0893516078017924,,,Hold
POST,2022,2022-09-30,5851200000.0,756600000.0,6096900000.0,3254000000.0,2223400000.0,823800000.0,0.1293068088597211,0.2325138291333743,1.873663183773817,2.69895605729546,Consumer Defensive,0.1038944466654024,0.0338175621929287,0.0993773535065034,3,,,,,Hold,Hold,Buy
POST,2023,2023-09-30,6991000000.0,301300000.0,6232500000.0,3842100000.0,1478500000.0,805300000.0,0.0430982692032613,0.0784206553707607,1.622159756383228,1.835961753383832,Consumer Defensive,-0.0465281344733938,0.3669107177946617,,3,0.1947976483456384,-0.6017710811525245,0.022240810903902,0.1807314074984634,,Buy,Hold
POST,2024,2024-09-30,7922700000.0,366700000.0,7061200000.0,4090600000.0,2231600000.0,944900000.0,0.0462847261665846,0.0896445509216252,1.726201535227106,2.361731400148164,Consumer Defensive,-0.0546004293289349,-0.0714470552316752,,3,0.1332713488771277,0.2170594092266844,0.1329643000401124,0.0646781707920147,,Hold,Hold
POST,2025,2025-09-30,8158100000.0,335700000.0,7700800000.0,3753100000.0,2024900000.0,1213100000.0,0.041149287211483,0.0894460579254483,2.051850470277904,1.6691946253400378,Consumer Defensive,-0.0525679321679554,,,3,0.0297120930995746,-0.0845377692937006,0.0905795049000171,-0.0825062338043318,,,Hold
POWL,2022,2022-09-30,532582000.0,13737000.0,2322000.0,297206000.0,369983000.0,186373000.0,0.0257932111862586,0.0462204666123833,0.0078127628648143,1.985174891212783,Industrials,0.1703037380936123,3.03513495363852,42.43294472569387,7,,,,,Buy,Buy,Buy
POWL,2023,2023-09-30,699308000.0,54525000.0,1436000.0,345026000.0,621985000.0,395686000.0,0.0779699359938682,0.1580315686354071,0.0041620051822181,1.5719156098522566,Industrials,-0.0915333153485091,1.6956871244741432,,7,0.3130522623746201,2.969207250491374,-0.3815676141257537,0.1608985013761499,,Buy,Sell
POWL,2024,2024-09-30,1012356000.0,149848000.0,1216000.0,483073000.0,776481000.0,428015000.0,0.1480190762933197,0.3101974235778029,0.0025172178946039,1.814144364099389,Industrials,0.1459975124819472,0.3795053580624212,,7,0.4476539664925898,1.7482439248051351,-0.1532033426183844,0.4001060789621651,,Buy,Buy
POWL,2025,2025-09-30,1104318000.0,180747000.0,1664000.0,640770000.0,931716000.0,446387000.0,0.1636729637658718,0.2820778126316775,0.0025968756340028,2.087238203621521,Industrials,0.239099801170114,,,7,0.0908395860744639,0.2062022849821152,0.368421052631579,0.3264454854649297,,,Buy
POWW,2022,2022-03-31,240269166.0,25867178.0,5138227.0,375857901.0,129691636.0,35858089.0,0.1076591658873115,0.0688216954630415,0.0136706637969544,3.616802780538584,Industrials,-0.1270833560989953,-0.5895833436813616,-0.5875000124176338,7,,,,,Sell,Sell,Sell
